time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
56564499,8,-6,1009,144,4991,-30454,-453,70,72,,,,0x008,,,,,,,,,,,,,,,,,,
56573641,8,-6,1009,144,4991,-30454,-460,76,82,,,,0x020,,,,,,,,,,,,,,,,,,
56641646,10,5,986,148,4838,-26595,-460,76,82,,,,0x018,,,,,,,,,,,,,,,,,,
56674508,10,5,986,148,4838,-26595,-466,97,79,,,,0x020,,,,,,,,,,,,,,,,,,
56719110,10,5,986,-4029,-65,-19390,-466,97,79,,,,0x010,,,,,,,,,,,,,,,,,,
56719739,5,-32,1018,-4029,-65,-19390,-466,97,79,,,,0x008,,,,,,,,,,,,,,,,,,
56775687,5,-32,1018,-4029,-65,-19390,-453,100,82,,,,0x020,,,,,,,,,,,,,,,,,,
56796885,5,-38,1030,-3666,-4795,-3863,-453,100,82,,,,0x018,,,,,,,,,,,,,,,,,,
56874425,5,-38,1030,-1540,-4961,-166,-453,100,82,,,,0x010,,,,,,,,,,,,,,,,,,
56875054,-6,-41,999,-1540,-4961,-166,-453,100,82,,,,0x008,,,,,,,,,,,,,,,,,,
56876902,-6,-41,999,-1540,-4961,-166,-465,100,78,,,,0x020,,,,,,,,,,,,,,,,,,
56952202,-5,-28,986,-3666,-3850,1789,-465,100,78,,,,0x018,,,,,,,,,,,,,,,,,,
56977769,-5,-28,986,-3666,-3850,1789,-462,105,79,,,,0x020,,,,,,,,,,,,,,,,,,
57029666,-5,-28,986,-7826,-2655,1190,-462,105,79,,,,0x010,,,,,,,,,,,,,,,,,,
57030294,-18,-24,993,-7826,-2655,1190,-462,105,79,,,,0x008,,,,,,,,,,,,,,,,,,
57078948,-18,-24,993,-7826,-2655,1190,-457,102,84,,,,0x020,,,,,,,,,,,,,,,,,,
57107442,-5,-44,1005,-11401,-3228,1500,-457,102,84,,,,0x018,,,,,,,,,,,,,,,,,,
57180118,-5,-44,1005,-11401,-3228,1500,-463,114,81,,,,0x020,,,,,,,,,,,,,,,,,,
57184904,-5,-44,1005,-14765,-1089,3482,-463,114,81,,,,0x010,,,,,,,,,,,,,,,,,,
57185533,15,-48,1016,-14765,-1089,3482,-463,114,81,,,,0x008,,,,,,,,,,,,,,,,,,
57262453,15,-48,1016,-15435,-30,-433,-463,114,81,,,,0x010,,,,,,,,,,,,,,,,,,
57263082,20,-78,1031,-15435,-30,-433,-463,114,81,,,,0x008,,,,,,,,,,,,,,,,,,
57281038,20,-78,1031,-15435,-30,-433,-459,124,84,,,,0x020,,,,,,,,,,,,,,,,,,
57340229,23,-88,990,-15351,-3679,-1006,-459,124,84,,,,0x018,,,,,,,,,,,,,,,,,,
57381904,23,-88,990,-15351,-3679,-1006,-442,148,88,,,,0x020,,,,,,,,,,,,,,,,,,
57417691,23,-88,990,-17220,-4064,-4396,-442,148,88,,,,0x010,,,,,,,,,,,,,,,,,,
57418320,27,-157,1012,-17220,-4064,-4396,-442,148,88,,,,0x008,,,,,,,,,,,,,,,,,,
57483083,27,-157,1012,-17220,-4064,-4396,-459,157,85,,,,0x020,,,,,,,,,,,,,,,,,,
57495467,11,-139,986,-10688,1741,818,-459,157,85,,,,0x018,,,,,,,,,,,,,,,,,,
57573007,24,-169,993,-12219,-660,573,-459,157,85,,,,0x018,,,,,,,,,,,,,,,,,,
57583984,24,-169,993,-12219,-660,573,-456,159,87,,,,0x020,,,,,,,,,,,,,,,,,,
57650772,19,-180,998,-11073,485,-1785,-456,159,87,,,,0x018,,,,,,,,,,,,,,,,,,
57685153,19,-180,998,-11073,485,-1785,-451,175,93,,,,0x020,,,,,,,,,,,,,,,,,,
57728235,20,-185,992,-8675,-1470,-1050,-451,175,93,,,,0x018,,,,,,,,,,,,,,,,,,
57786018,20,-185,992,-8675,-1470,-1050,-453,169,82,,,,0x020,,,,,,,,,,,,,,,,,,
57806000,12,-192,1007,-726,-188,135,-453,169,82,,,,0x018,,,,,,,,,,,,,,,,,,
57883540,29,-170,975,1400,-8,2786,-453,169,82,,,,0x018,,,,,,,,,,,,,,,,,,
57887223,29,-170,975,1400,-8,2786,-448,168,94,,,,0x020,,,,,,,,,,,,,,,,,,
57961003,29,-170,975,-2668,441,-1890,-448,168,94,,,,0x010,,,,,,,,,,,,,,,,,,
57961632,17,-174,968,-2668,441,-1890,-448,168,94,,,,0x008,,,,,,,,,,,,,,,,,,
57988098,17,-174,968,-2668,441,-1890,-453,175,82,,,,0x020,,,,,,,,,,,,,,,,,,
58038780,31,-216,1008,-6860,-1544,-1623,-453,175,82,,,,0x018,,,,,,,,,,,,,,,,,,
58089270,31,-216,1008,-6860,-1544,-1623,-453,172,87,,,,0x020,,,,,,,,,,,,,,,,,,
58116244,19,-190,993,455,328,735,-453,172,87,,,,0x018,,,,,,,,,,,,,,,,,,
58190136,19,-190,993,455,328,735,-453,171,93,,,,0x020,,,,,,,,,,,,,,,,,,
58193707,19,-190,993,1085,-315,-643,-453,171,93,,,,0x010,,,,,,,,,,,,,,,,,,
58194336,35,-191,983,1085,-315,-643,-453,171,93,,,,0x008,,,,,,,,,,,,,,,,,,
58271258,35,-191,983,1128,3762,-2358,-453,171,93,,,,0x010,,,,,,,,,,,,,,,,,,
58271887,18,-187,1011,1128,3762,-2358,-453,171,93,,,,0x008,,,,,,,,,,,,,,,,,,
58291362,18,-187,1011,1128,3762,-2358,-451,168,94,,,,0x020,,,,,,,,,,,,,,,,,,
58349031,19,-192,1163,9108,7131,-485,-451,168,94,,,,0x018,,,,,,,,,,,,,,,,,,
58392225,19,-192,1163,9108,7131,-485,-462,163,94,,,,0x020,,,,,,,,,,,,,,,,,,
58426493,19,-192,1163,15964,7966,-218,-462,163,94,,,,0x010,,,,,,,,,,,,,,,,,,
58427122,-49,-307,1470,15964,7966,-218,-462,163,94,,,,0x008,,,,,,,,,,,,,,,,,,
58493405,-49,-307,1470,15964,7966,-218,-454,132,99,,,,0x020,,,,,,,,,,,,,,,,,,
58504269,-97,-215,1265,55518,1478,17154,-454,132,99,,,,0x018,,,,,,,,,,,,,,,,,,
58581809,0,10,684,80268,-12201,31285,-454,132,99,,,,0x018,,,,,,,,,,,,,,,,,,
58594307,0,10,684,80268,-12201,31285,-432,84,78,,,,0x020,,,,,,,,,,,,,,,,,,
58659271,0,10,684,72625,-24657,12473,-432,84,78,,,,0x010,,,,,,,,,,,,,,,,,,
58659900,55,163,217,72625,-24657,12473,-432,84,78,,,,0x008,,,,,,,,,,,,,,,,,,
58695485,55,163,217,72625,-24657,12473,-402,78,79,,,,0x020,,,,,,,,,,,,,,,,,,
58737046,104,65,325,-13601,-11768,9559,-402,78,79,,,,0x018,,,,,,,,,,,,,,,,,,
58796350,104,65,325,-13601,-11768,9559,-438,115,76,,,,0x020,,,,,,,,,,,,,,,,,,
58814509,104,65,325,-79310,11195,5188,-438,115,76,,,,0x010,,,,,,,,,,,,,,,,,,
58815138,93,-21,825,-79310,11195,5188,-438,115,76,,,,0x008,,,,,,,,,,,,,,,,,,
58892057,93,-21,825,-94255,8343,-8277,-438,115,76,,,,0x010,,,,,,,,,,,,,,,,,,
58892686,67,-247,1457,-94255,8343,-8277,-438,115,76,,,,0x008,,,,,,,,,,,,,,,,,,
58897269,67,-247,1457,-94255,8343,-8277,-453,160,79,,,,0x020,,,,,,,,,,,,,,,,,,
58969833,-68,-296,1361,-41781,26114,-17355,-453,160,79,,,,0x018,,,,,,,,,,,,,,,,,,
58998439,-68,-296,1361,-41781,26114,-17355,-474,157,93,,,,0x020,,,,,,,,,,,,,,,,,,
59047599,-8,-165,1118,-669,5543,-6663,-474,157,93,,,,0x018,,,,,,,,,,,,,,,,,,
59099305,-8,-165,1118,-669,5543,-6663,-459,156,79,,,,0x020,,,,,,,,,,,,,,,,,,
59125063,22,-167,1006,5228,538,-2607,-459,156,79,,,,0x018,,,,,,,,,,,,,,,,,,
59200475,22,-167,1006,5228,538,-2607,-457,150,81,,,,0x020,,,,,,,,,,,,,,,,,,
59202830,21,-161,984,4186,-853,-1080,-457,150,81,,,,0x018,,,,,,,,,,,,,,,,,,
59280370,0,-153,983,2380,634,-2852,-457,150,81,,,,0x018,,,,,,,,,,,,,,,,,,
59301377,0,-153,983,2380,634,-2852,-465,166,78,,,,0x020,,,,,,,,,,,,,,,,,,
59357831,0,-153,983,-96,1054,-2931,-465,166,78,,,,0x010,,,,,,,,,,,,,,,,,,
59358460,-9,-173,1006,-96,1054,-2931,-465,166,78,,,,0x008,,,,,,,,,,,,,,,,,,
59402555,-9,-173,1006,-96,1054,-2931,-463,154,85,,,,0x020,,,,,,,,,,,,,,,,,,
59435606,-2,-163,994,2856,183,-800,-463,154,85,,,,0x018,,,,,,,,,,,,,,,,,,
59503420,-2,-163,994,2856,183,-800,-468,166,81,,,,0x020,,,,,,,,,,,,,,,,,,
59513373,-11,-159,985,2415,546,-1334,-468,166,81,,,,0x018,,,,,,,,,,,,,,,,,,
59590912,5,-146,973,1058,-1990,1820,-468,166,81,,,,0x018,,,,,,,,,,,,,,,,,,
59604625,5,-146,973,1058,-1990,1820,-466,153,81,,,,0x020,,,,,,,,,,,,,,,,,,
59668375,5,-146,973,-2183,-2283,-56,-466,153,81,,,,0x010,,,,,,,,,,,,,,,,,,
59669003,11,-154,1024,-2183,-2283,-56,-466,153,81,,,,0x008,,,,,,,,,,,,,,,,,,
59705804,11,-154,1024,-2183,-2283,-56,-465,171,88,,,,0x020,,,,,,,,,,,,,,,,,,
59746152,45,-203,1182,-3272,-9143,-3399,-465,171,88,,,,0x018,,,,,,,,,,,,,,,,,,
59806671,45,-203,1182,-3272,-9143,-3399,-394,177,72,,,,0x020,,,,,,,,,,,,,,,,,,
59823615,45,-203,1182,4694,-54683,2966,-394,177,72,,,,0x010,,,,,,,,,,,,,,,,,,
59824243,-76,-193,947,4694,-54683,2966,-394,177,72,,,,0x008,,,,,,,,,,,,,,,,,,
59901467,541,-246,741,-34225,-139571,24320,-394,177,72,,,,0x018,,,,,,,,,,,,,,,,,,
59907886,541,-246,741,-34225,-139571,24320,-102,207,121,,,,0x020,,,,,,,,,,,,,,,,,,
59978928,541,-246,741,-9222,-124880,7463,-102,207,121,,,,0x010,,,,,,,,,,,,,,,,,,
59979557,691,-202,665,-9222,-124880,7463,-102,207,121,,,,0x008,,,,,,,,,,,,,,,,,,
60008758,691,-202,665,-9222,-124880,7463,-61,219,136,,,,0x020,,,,,,,,,,,,,,,,,,
60056703,1068,-191,967,1951,-1474,12188,-61,219,136,,,,0x018,,,,,,,,,,,,,,,,,,
60109928,1068,-191,967,1951,-1474,12188,-459,145,87,,,,0x020,,,,,,,,,,,,,,,,,,
60134166,1068,-191,967,94316,136854,-18615,-459,145,87,,,,0x010,,,,,,,,,,,,,,,,,,
60134795,274,-95,439,94316,136854,-18615,-459,145,87,,,,0x008,,,,,,,,,,,,,,,,,,
60210802,274,-95,439,94316,136854,-18615,-585,156,147,,,,0x020,,,,,,,,,,,,,,,,,,
60211940,-709,-75,636,58467,111444,-74147,-585,156,147,,,,0x018,,,,,,,,,,,,,,,,,,
60289479,-709,-75,636,-68053,-99828,-29645,-585,156,147,,,,0x010,,,,,,,,,,,,,,,,,,
60290108,-54,-309,743,-68053,-99828,-29645,-585,156,147,,,,0x008,,,,,,,,,,,,,,,,,,
60312015,-54,-309,743,-68053,-99828,-29645,-261,240,88,,,,0x020,,,,,,,,,,,,,,,,,,
60367256,918,-351,897,-96591,-142804,5333,-261,240,88,,,,0x018,,,,,,,,,,,,,,,,,,
60413186,918,-351,897,-96591,-142804,5333,-204,240,76,,,,0x020,,,,,,,,,,,,,,,,,,
60444718,918,-351,897,13588,6881,18388,-204,240,76,,,,0x010,,,,,,,,,,,,,,,,,,
60445347,1070,-265,1001,13588,6881,18388,-204,240,76,,,,0x008,,,,,,,,,,,,,,,,,,
60514061,1070,-265,1001,13588,6881,18388,-592,207,157,,,,0x020,,,,,,,,,,,,,,,,,,
60522495,-395,-72,300,75267,137580,13925,-592,207,157,,,,0x018,,,,,,,,,,,,,,,,,,
60600035,-40,-447,872,-44441,-48588,-34877,-592,207,157,,,,0x018,,,,,,,,,,,,,,,,,,
60614963,-40,-447,872,-44441,-48588,-34877,-318,270,78,,,,0x020,,,,,,,,,,,,,,,,,,
60677801,691,-442,878,-89635,-143342,-11169,-318,270,78,,,,0x018,,,,,,,,,,,,,,,,,,
60716131,691,-442,878,-89635,-143342,-11169,-135,273,105,,,,0x020,,,,,,,,,,,,,,,,,,
60755262,1056,-429,1158,16012,-43920,-28704,-135,273,105,,,,0x018,,,,,,,,,,,,,,,,,,
60816997,1056,-429,1158,16012,-43920,-28704,-558,165,118,,,,0x020,,,,,,,,,,,,,,,,,,
60832725,1056,-429,1158,113312,137208,17128,-558,165,118,,,,0x010,,,,,,,,,,,,,,,,,,
60833354,192,-215,464,113312,137208,17128,-558,165,118,,,,0x008,,,,,,,,,,,,,,,,,,
60910577,-776,135,451,89276,87718,-10364,-558,165,118,,,,0x018,,,,,,,,,,,,,,,,,,
60918212,-776,135,451,89276,87718,-10364,-547,145,118,,,,0x020,,,,,,,,,,,,,,,,,,
60988040,192,-357,840,-89534,-121231,-13225,-547,145,118,,,,0x018,,,,,,,,,,,,,,,,,,
61019078,192,-357,840,-89534,-121231,-13225,-204,231,84,,,,0x020,,,,,,,,,,,,,,,,,,
61065504,192,-357,840,-68683,-143316,20413,-204,231,84,,,,0x010,,,,,,,,,,,,,,,,,,
61066133,763,-317,896,-68683,-143316,20413,-204,231,84,,,,0x008,,,,,,,,,,,,,,,,,,
61119954,763,-317,896,-68683,-143316,20413,-157,241,96,,,,0x020,,,,,,,,,,,,,,,,,,
61143280,1012,-344,1112,-1050,-35376,26521,-157,241,96,,,,0x018,,,,,,,,,,,,,,,,,,
61220819,1012,-344,1112,94403,138578,19315,-532,159,106,,,,0x030,,,,,,,,,,,,,,,,,,
61221666,204,-181,583,94403,138578,19315,-532,159,106,,,,0x008,,,,,,,,,,,,,,,,,,
61298586,-451,-51,720,67698,88230,-29723,-532,159,106,,,,0x018,,,,,,,,,,,,,,,,,,
61322024,-451,-51,720,67698,88230,-29723,-460,190,78,,,,0x020,,,,,,,,,,,,,,,,,,
61376048,-451,-51,720,-61534,-117149,-22426,-460,190,78,,,,0x010,,,,,,,,,,,,,,,,,,
61376677,158,-296,733,-61534,-117149,-22426,-460,190,78,,,,0x008,,,,,,,,,,,,,,,,,,
61423202,158,-296,733,-61534,-117149,-22426,-138,258,121,,,,0x020,,,,,,,,,,,,,,,,,,
61453823,851,-378,982,-90461,-141036,9520,-138,258,121,,,,0x018,,,,,,,,,,,,,,,,,,
61524372,851,-378,982,-90461,-141036,9520,-300,240,67,,,,0x020,,,,,,,,,,,,,,,,,,
61531590,972,-374,1051,16030,14332,14927,-300,240,67,,,,0x018,,,,,,,,,,,,,,,,,,
61609131,-189,-81,449,96123,141570,33385,-300,240,67,,,,0x018,,,,,,,,,,,,,,,,,,
61625275,-189,-81,449,96123,141570,33385,-553,183,123,,,,0x020,,,,,,,,,,,,,,,,,,
61686593,-189,-81,449,14866,-9148,-27671,-553,183,123,,,,0x010,,,,,,,,,,,,,,,,,,
61687222,-222,-224,755,14866,-9148,-27671,-553,183,123,,,,0x008,,,,,,,,,,,,,,,,,,
61726454,-222,-224,755,14866,-9148,-27671,-288,253,78,,,,0x020,,,,,,,,,,,,,,,,,,
61764368,476,-357,688,-90895,-142900,-7048,-288,253,78,,,,0x018,,,,,,,,,,,,,,,,,,
61827320,476,-357,688,-90895,-142900,-7048,-70,259,148,,,,0x020,,,,,,,,,,,,,,,,,,
61841831,476,-357,688,-41208,-116081,-24412,-70,259,148,,,,0x010,,,,,,,,,,,,,,,,,,
61842460,1069,-430,1080,-41208,-116081,-24412,-70,259,148,,,,0x008,,,,,,,,,,,,,,,,,,
61919684,805,-309,735,42796,94071,9095,-70,259,148,,,,0x018,,,,,,,,,,,,,,,,,,
61928534,805,-309,735,42796,94071,9095,-409,202,75,,,,0x020,,,,,,,,,,,,,,,,,,
61997146,805,-309,735,113968,142992,7328,-409,202,75,,,,0x010,,,,,,,,,,,,,,,,,,
61997775,-166,-108,632,113968,142992,7328,-409,202,75,,,,0x008,,,,,,,,,,,,,,,,,,
62029408,-166,-108,632,113968,142992,7328,-556,153,129,,,,0x020,,,,,,,,,,,,,,,,,,
62074922,-289,-156,943,39567,35402,-26442,-556,153,129,,,,0x018,,,,,,,,,,,,,,,,,,
62130578,-289,-156,943,39567,35402,-26442,-528,174,105,,,,0x020,,,,,,,,,,,,,,,,,,
62152385,-289,-156,943,-8531,-53838,433,-528,174,105,,,,0x010,,,,,,,,,,,,,,,,,,
62153014,-112,-130,1035,-8531,-53838,433,-528,174,105,,,,0x008,,,,,,,,,,,,,,,,,,
62230240,-140,-128,953,-1006,-4125,-586,-528,174,105,,,,0x018,,,,,,,,,,,,,,,,,,
62231795,-140,-128,953,-1006,-4125,-586,-526,166,108,,,,0x020,,,,,,,,,,,,,,,,,,
62307703,-140,-128,953,-1719,-9441,-1465,-526,166,108,,,,0x010,,,,,,,,,,,,,,,,,,
62308332,-111,-127,997,-1719,-9441,-1465,-526,166,108,,,,0x008,,,,,,,,,,,,,,,,,,
62332670,-111,-127,997,-1719,-9441,-1465,-507,177,99,,,,0x020,,,,,,,,,,,,,,,,,,
62385478,-99,-134,1007,-1181,-7078,-1400,-507,177,99,,,,0x018,,,,,,,,,,,,,,,,,,
62433840,-99,-134,1007,-1181,-7078,-1400,-510,168,103,,,,0x020,,,,,,,,,,,,,,,,,,
62463245,-100,-129,991,3591,-1986,-612,-510,168,103,,,,0x018,,,,,,,,,,,,,,,,,,
62535010,-100,-129,991,3591,-1986,-612,-508,160,100,,,,0x020,,,,,,,,,,,,,,,,,,
62540708,-100,-129,991,3670,3723,861,-508,160,100,,,,0x010,,,,,,,,,,,,,,,,,,
62541337,-103,-128,983,3670,3723,861,-508,160,100,,,,0x008,,,,,,,,,,,,,,,,,,
62618562,-122,-128,971,-616,7551,1150,-508,160,100,,,,0x018,,,,,,,,,,,,,,,,,,
62635922,-122,-128,971,-616,7551,1150,-514,163,112,,,,0x020,,,,,,,,,,,,,,,,,,
62696025,-122,-128,971,511,-1649,2664,-514,163,112,,,,0x010,,,,,,,,,,,,,,,,,,
62696653,-105,-118,963,511,-1649,2664,-514,163,112,,,,0x008,,,,,,,,,,,,,,,,,,
62737101,-105,-118,963,511,-1649,2664,-501,154,90,,,,0x020,,,,,,,,,,,,,,,,,,
62773800,-11,-217,1010,-1610,-18200,40656,-501,154,90,,,,0x018,,,,,,,,,,,,,,,,,,
62837967,-11,-217,1010,-1610,-18200,40656,-492,70,79,,,,0x020,,,,,,,,,,,,,,,,,,
62851567,57,-276,1061,13855,-22299,128362,-492,70,79,,,,0x018,,,,,,,,,,,,,,,,,,
62929106,86,-49,1054,-9069,-60108,143342,-492,70,79,,,,0x018,,,,,,,,,,,,,,,,,,
62939172,86,-49,1054,-9069,-60108,143342,-369,13,45,,,,0x020,,,,,,,,,,,,,,,,,,
63006569,86,-49,1054,-45460,-39125,143342,-369,13,45,,,,0x010,,,,,,,,,,,,,,,,,,
63007198,249,109,1087,-45460,-39125,143342,-369,13,45,,,,0x008,,,,,,,,,,,,,,,,,,
63040047,249,109,1087,-45460,-39125,143342,-364,75,43,,,,0x020,,,,,,,,,,,,,,,,,,
63084344,-189,139,923,-100712,31066,120461,-364,75,43,,,,0x018,,,,,,,,,,,,,,,,,,
63141216,-189,139,923,-100712,31066,120461,-357,115,39,,,,0x020,,,,,,,,,,,,,,,,,,
63162111,-186,-177,952,-47145,-12210,-31014,-357,115,39,,,,0x018,,,,,,,,,,,,,,,,,,
63239652,-13,-40,797,39996,-3574,-123698,-357,115,39,,,,0x018,,,,,,,,,,,,,,,,,,
63242119,-13,-40,797,39996,-3574,-123698,-367,78,34,,,,0x020,,,,,,,,,,,,,,,,,,
63317116,-13,-40,797,70065,16305,-143342,-367,78,34,,,,0x010,,,,,,,,,,,,,,,,,,
63317745,162,60,1057,70065,16305,-143342,-367,78,34,,,,0x008,,,,,,,,,,,,,,,,,,
63343300,162,60,1057,70065,16305,-143342,-436,54,60,,,,0x020,,,,,,,,,,,,,,,,,,
63394892,-56,-1,999,91214,75915,-143342,-436,54,60,,,,0x018,,,,,,,,,,,,,,,,,,
63444166,-56,-1,999,91214,75915,-143342,-499,84,81,,,,0x020,,,,,,,,,,,,,,,,,,
63472356,-56,-1,999,87180,23756,-143342,-499,84,81,,,,0x010,,,,,,,,,,,,,,,,,,
63472985,147,161,1189,87180,23756,-143342,-499,84,81,,,,0x008,,,,,,,,,,,,,,,,,,
63545347,147,161,1189,87180,23756,-143342,-531,147,105,,,,0x020,,,,,,,,,,,,,,,,,,
63550132,-59,-25,836,14735,51161,-124005,-531,147,105,,,,0x018,,,,,,,,,,,,,,,,,,
63627673,-42,39,1144,-25935,-34632,60130,-531,147,105,,,,0x018,,,,,,,,,,,,,,,,,,
63646248,-42,39,1144,-25935,-34632,60130,-496,126,96,,,,0x020,,,,,,,,,,,,,,,,,,
63705439,-10,56,1105,-16843,-34308,82420,-496,126,96,,,,0x018,,,,,,,,,,,,,,,,,,
63747417,-10,56,1105,-16843,-34308,82420,-490,114,90,,,,0x020,,,,,,,,,,,,,,,,,,
63782901,-10,56,1105,-2025,-20969,53007,-490,114,90,,,,0x010,,,,,,,,,,,,,,,,,,
63783530,3,18,925,-2025,-20969,53007,-490,114,90,,,,0x008,,,,,,,,,,,,,,,,,,
63848293,3,18,925,-2025,-20969,53007,-466,121,84,,,,0x020,,,,,,,,,,,,,,,,,,
63860676,51,34,977,-19849,-22579,61586,-466,121,84,,,,0x018,,,,,,,,,,,,,,,,,,
63938215,-52,-32,924,-37266,2506,51843,-466,121,84,,,,0x018,,,,,,,,,,,,,,,,,,
63949193,-52,-32,924,-37266,2506,51843,-472,127,85,,,,0x020,,,,,,,,,,,,,,,,,,
64015982,-3,-103,1026,-41693,-15802,53685,-472,127,85,,,,0x018,,,,,,,,,,,,,,,,,,
64050362,-3,-103,1026,-41693,-15802,53685,-474,139,76,,,,0x020,,,,,,,,,,,,,,,,,,
64093444,-22,-115,1023,-28205,-5915,15671,-474,139,76,,,,0x018,,,,,,,,,,,,,,,,,,
64151229,-22,-115,1023,-28205,-5915,15671,-463,153,75,,,,0x020,,,,,,,,,,,,,,,,,,
64171212,-8,-183,1050,-18217,-4204,-18235,-463,153,75,,,,0x018,,,,,,,,,,,,,,,,,,
64248752,3,-146,1002,-8741,4274,-7800,-463,153,75,,,,0x018,,,,,,,,,,,,,,,,,,
64252434,3,-146,1002,-8741,4274,-7800,-462,168,85,,,,0x020,,,,,,,,,,,,,,,,,,
64326213,3,-146,1002,-9765,3281,-11510,-462,168,85,,,,0x010,,,,,,,,,,,,,,,,,,
64326842,32,-156,987,-9765,3281,-11510,-462,168,85,,,,0x008,,,,,,,,,,,,,,,,,,
64353307,32,-156,987,-9765,3281,-11510,-471,183,79,,,,0x020,,,,,,,,,,,,,,,,,,
64403987,10,-204,1003,-8168,6094,-15916,-471,183,79,,,,0x018,,,,,,,,,,,,,,,,,,
64454476,10,-204,1003,-8168,6094,-15916,-481,180,90,,,,0x020,,,,,,,,,,,,,,,,,,
64481450,-21,-186,960,-8404,4462,-3710,-481,180,90,,,,0x018,,,,,,,,,,,,,,,,,,
64555342,-21,-186,960,-8404,4462,-3710,-460,190,93,,,,0x020,,,,,,,,,,,,,,,,,,
64559215,2,-240,998,-9821,-8124,-3898,-460,190,93,,,,0x018,,,,,,,,,,,,,,,,,,
64636754,29,-229,952,3670,-3320,-7354,-460,190,93,,,,0x018,,,,,,,,,,,,,,,,,,
64656546,29,-229,952,3670,-3320,-7354,-465,186,79,,,,0x020,,,,,,,,,,,,,,,,,,
64714216,1,-185,1006,14371,1089,-8373,-465,186,79,,,,0x018,,,,,,,,,,,,,,,,,,
64757411,1,-185,1006,14371,1089,-8373,-469,178,87,,,,0x020,,,,,,,,,,,,,,,,,,
64791983,35,-190,1054,3325,1824,-8898,-469,178,87,,,,0x018,,,,,,,,,,,,,,,,,,
64858581,35,-190,1054,3325,1824,-8898,-472,183,88,,,,0x020,,,,,,,,,,,,,,,,,,
64869445,54,-199,896,-8986,931,-3276,-472,183,88,,,,0x018,,,,,,,,,,,,,,,,,,
64946986,54,-199,896,14481,-831,4830,-472,183,88,,,,0x010,,,,,,,,,,,,,,,,,,
64947614,5,-178,988,14481,-831,4830,-472,183,88,,,,0x008,,,,,,,,,,,,,,,,,,
64959492,5,-178,988,14481,-831,4830,-472,168,91,,,,0x020,,,,,,,,,,,,,,,,,,
65024761,39,-168,969,20002,818,3180,-472,168,91,,,,0x018,,,,,,,,,,,,,,,,,,
65060662,39,-168,969,20002,818,3180,-472,133,76,,,,0x020,,,,,,,,,,,,,,,,,,
65102224,39,-168,969,27011,-35,6028,-472,133,76,,,,0x010,,,,,,,,,,,,,,,,,,
65102853,15,-108,1011,27011,-35,6028,-472,133,76,,,,0x008,,,,,,,,,,,,,,,,,,
65161536,15,-108,1011,27011,-35,6028,-474,111,84,,,,0x020,,,,,,,,,,,,,,,,,,
65179999,-19,-64,999,24828,166,3775,-474,111,84,,,,0x018,,,,,,,,,,,,,,,,,,
65257538,30,-53,1036,20816,494,-4095,-474,111,84,,,,0x018,,,,,,,,,,,,,,,,,,
65262741,30,-53,1036,20816,494,-4095,-474,93,67,,,,0x020,,,,,,,,,,,,,,,,,,
65335001,16,-30,1037,11663,1255,-1841,-474,93,67,,,,0x018,,,,,,,,,,,,,,,,,,
65363607,16,-30,1037,11663,1255,-1841,-477,99,81,,,,0x020,,,,,,,,,,,,,,,,,,
65412766,15,-37,1003,1128,341,-538,-477,99,81,,,,0x018,,,,,,,,,,,,,,,,,,
65464472,15,-37,1003,1128,341,-538,-478,94,75,,,,0x020,,,,,,,,,,,,,,,,,,
65490229,15,-38,1005,-105,61,-516,-478,94,75,,,,0x018,,,,,,,,,,,,,,,,,,
65565337,15,-38,1005,-105,61,-516,-477,88,75,,,,0x020,,,,,,,,,,,,,,,,,,
65567691,15,-38,1005,-118,83,-507,-477,88,75,,,,0x010,,,,,,,,,,,,,,,,,,
65568320,14,-36,1005,-118,83,-507,-477,88,75,,,,0x008,,,,,,,,,,,,,,,,,,
65645543,15,-38,1005,-122,61,-507,-477,88,75,,,,0x018,,,,,,,,,,,,,,,,,,
65666550,15,-38,1005,-122,61,-507,-478,87,69,,,,0x020,,,,,,,,,,,,,,,,,,
65723006,14,-37,1005,-118,61,-516,-478,87,69,,,,0x018,,,,,,,,,,,,,,,,,,
65767416,14,-37,1005,-118,61,-516,-480,87,75,,,,0x020,,,,,,,,,,,,,,,,,,
65800771,15,-37,1005,-118,56,-525,-480,87,75,,,,0x018,,,,,,,,,,,,,,,,,,
65868585,15,-37,1005,-118,56,-525,-480,82,76,,,,0x020,,,,,,,,,,,,,,,,,,
65878233,14,-37,1005,-126,48,-525,-480,82,76,,,,0x018,,,,,,,,,,,,,,,,,,
65955773,14,-37,1005,-140,56,-511,-480,82,76,,,,0x010,,,,,,,,,,,,,,,,,,
65956402,14,-37,1005,-140,56,-511,-480,82,76,,,,0x008,,,,,,,,,,,,,,,,,,
65969495,14,-37,1005,-140,56,-511,-478,90,72,,,,0x020,,,,,,,,,,,,,,,,,,
66033548,15,-36,1005,-153,52,-520,-478,90,72,,,,0x018,,,,,,,,,,,,,,,,,,
