Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi
18581,92.9,-0.0135981,-0.03044934,1.00471,-90.83337,-1493.105,48984.3,-0.9299302,-0.6383812,-0.2474739,25.39246,54.37223
18582,92.905,-0.01144145,-0.03646177,1.001267,-84.56617,-1548.502,48556.13,-0.9244645,-0.6408418,-0.2506262,25.39771,54.40551
18583,92.91,-0.01076155,-0.03549313,1.002867,-114.1907,-1553.964,48133.42,-0.9133186,-0.6447958,-0.2486964,25.397,54.41957
18584,92.915,-0.00915854,-0.03365242,1.005723,-125.4867,-1499.184,47467.7,-0.9064689,-0.6543384,-0.2461273,25.39123,54.4159
18585,92.92,-0.005218479,-0.04202131,1.004821,-147.1394,-1479.903,46896.36,-0.90271,-0.6613126,-0.2477016,25.38587,54.40609
18586,92.925,-0.008341918,-0.03537701,1.00503,-110.4056,-1530.691,46881.28,-0.9049681,-0.6633431,-0.2521304,25.38104,54.39043
18587,92.93,-0.01162235,-0.03871572,1.001019,-21.53376,-1490.237,46632.88,-0.9059434,-0.6618164,-0.2521948,25.37682,54.3695
18588,92.935,-0.01099748,-0.03438875,1.004182,-18.61192,-1484.335,46577.13,-0.9049578,-0.6678592,-0.2491288,25.37327,54.34396
18589,92.94,-0.0132883,-0.03402759,1.002637,-68.61642,-1482.434,46280.22,-0.8975117,-0.6782501,-0.2473592,25.37044,54.31472
18590,92.945,-0.0130855,-0.03478638,1.001018,-116.5823,-1440.854,45745.96,-0.8914577,-0.6858525,-0.2491266,25.36835,54.28276
18591,92.95,-0.01811259,-0.03367256,0.9968561,-136.9091,-1423.738,45345.95,-0.8869401,-0.6836665,-0.2490602,25.36702,54.24925
18592,92.955,-0.01800552,-0.03040633,1.00135,-115.4351,-1408.688,44992.29,-0.8869588,-0.6828532,-0.2461273,25.36646,54.21539
18593,92.96,-0.01206787,-0.03170988,1.005221,-59.37736,-1416.618,44391.43,-0.8851141,-0.6889657,-0.2438743,25.36665,54.18241
18594,92.965,-0.00639989,-0.03788323,1.00434,9.422471,-1421.247,43667.02,-0.8839572,-0.7008625,-0.2476281,25.36756,54.15157
18595,92.97,-0.00500571,-0.03474107,1.003037,-21.47729,-1413.366,43183.58,-0.8796145,-0.7066051,-0.2522891,25.36915,54.12407
18596,92.975,-0.01517437,-0.02965636,0.9986178,-79.22154,-1380.287,42919.5,-0.8749422,-0.7083733,-0.2506205,25.37137,54.101
18597,92.98,-0.01206574,-0.03527674,0.9985887,-85.1709,-1392.567,42573.52,-0.8665693,-0.7101368,-0.2419575,25.37414,54.08331
18598,92.985,-0.004753144,-0.03957137,1.003329,-61.97514,-1346.678,42265.88,-0.8614455,-0.717371,-0.2386234,25.37736,54.07178
18599,92.99,-0.01026594,-0.02847315,1.004027,-55.43188,-1327.362,41904.8,-0.8599976,-0.7221498,-0.2472997,25.37557,54.05552
18600,92.995,-0.01291389,-0.03078072,0.9948701,-87.6086,-1362.385,41193.99,-0.8659478,-0.7233741,-0.2611351,25.36789,54.03325
18601,93,-0.009264956,-0.03799493,1.001363,-88.06862,-1380.582,40697.75,-0.8706644,-0.7214702,-0.2641051,25.36071,54.01904
18602,93.005,-0.01146461,-0.03220114,1.003634,-59.84309,-1358.86,40419.83,-0.8719407,-0.724883,-0.2536198,25.35416,54.01335
18603,93.01,-0.01445335,-0.03287184,0.9975622,-81.22637,-1358.788,40019.29,-0.8652318,-0.7302129,-0.2405174,25.34836,54.01634
18604,93.015,-0.007442601,-0.03788829,0.9998634,-57.2965,-1372.523,39559.01,-0.8584394,-0.7353838,-0.238636,25.3434,54.02789
18605,93.02,-0.00527908,-0.03295112,1.00239,15.23802,-1381.7,39361.92,-0.8526035,-0.7362739,-0.246648,25.33937,54.04766
18606,93.025,-0.006715195,-0.03862919,0.997156,-51.65368,-1334.634,38914.37,-0.8524409,-0.7398826,-0.255132,25.33631,54.07505
18607,93.03,-0.01172624,-0.03152671,1.00043,-15.44917,-1301.656,38322.4,-0.8531393,-0.7440509,-0.2557913,25.33428,54.10923
18608,93.035,-0.01194458,-0.03321121,0.9932923,-136.5874,-1289.535,37884.38,-0.8554425,-0.7473865,-0.2521304,25.33331,54.14921
18609,93.04,-0.008767527,-0.03490483,0.9996088,-330.2344,-1272.98,37533.27,-0.8509932,-0.7463753,-0.2490327,25.33342,54.19381
18610,93.045,-0.01217002,-0.03123617,0.9979675,-138.3566,-1288.933,37074.97,-0.8404222,-0.7503985,-0.2491311,25.33461,54.24177
18611,93.05,-0.01393652,-0.03009014,1.000438,27.12299,-1321.285,36307.69,-0.8264236,-0.7579404,-0.2497613,25.33686,54.29171
18612,93.055,-0.01012559,-0.03488478,0.9965351,3.557578,-1251.108,35590.19,-0.8239262,-0.7638951,-0.2521304,25.34013,54.34221
18613,93.06,-0.009818974,-0.03076885,0.9987114,-17.76262,-1242.026,34970.02,-0.8313478,-0.7605779,-0.2565359,25.34435,54.39183
18614,93.065,-0.008769493,-0.03764057,0.9944848,31.63846,-1253.321,34520.75,-0.8404347,-0.7593928,-0.2626358,25.34943,54.43914
18615,93.07,-0.009674847,-0.02973814,0.9992962,54.99988,-1264.478,34303.05,-0.8381404,-0.765651,-0.2662841,25.35081,54.47326
18616,93.075,-0.01107832,-0.02934196,0.9964514,-7.494185,-1205.76,33817.05,-0.83143,-0.7774021,-0.2671382,25.34577,54.48745
18617,93.08,-0.009428552,-0.03356995,0.9964231,28.2848,-1204.604,33304.79,-0.8236822,-0.7813002,-0.264273,25.3416,54.49636
18618,93.085,-0.009595469,-0.02957044,0.9989427,30.6331,-1234.963,32791.82,-0.8179162,-0.7804047,-0.259632,25.33838,54.49957
18619,93.09,-0.01045665,-0.03400081,0.9982704,2.162258,-1211.969,32117.69,-0.8101066,-0.7788047,-0.2554771,25.33621,54.49685
18620,93.095,-0.0110696,-0.03303624,0.9957688,7.11609,-1251.001,31418.65,-0.8089184,-0.7819044,-0.2566327,25.33514,54.48805
18621,93.1,-0.01217682,-0.03229245,0.9937316,32.54119,-1216.958,31100.39,-0.811951,-0.7830142,-0.260233,25.33519,54.47325
18622,93.105,-0.01114702,-0.03336471,0.9959939,63.77583,-1133.539,30842.34,-0.8134207,-0.784906,-0.2611351,25.33637,54.45266
18623,93.11,-0.007518435,-0.035396,0.9947765,86.68834,-1098.925,30366.15,-0.8048691,-0.7878456,-0.2578766,25.33867,54.42671
18624,93.115,-0.007157256,-0.03359913,0.9954132,79.39737,-1173.954,30009.8,-0.7984164,-0.795416,-0.258137,25.34207,54.39593
18625,93.12,-0.006880525,-0.03568123,0.995191,81.07235,-1162.938,29408.25,-0.798737,-0.7998113,-0.2621363,25.3465,54.36101
18626,93.125,-0.01153107,-0.03139588,0.9968763,83.67334,-1147.471,29052.42,-0.8029061,-0.8014168,-0.2626244,25.35191,54.32278
18627,93.13,-0.01244186,-0.03257648,0.9952855,102.3295,-1131.649,28620.3,-0.7982759,-0.8000768,-0.2545646,25.35819,54.28213
18628,93.135,-0.008787789,-0.03495391,0.9961899,71.20792,-1113.814,27899.09,-0.7909091,-0.8044161,-0.2476281,25.36526,54.24002
18629,93.14,-0.01523846,-0.03036672,0.9946004,33.10947,-1065.316,27325.1,-0.7850989,-0.8120166,-0.2487756,25.37297,54.19743
18630,93.145,-0.01131577,-0.03098188,0.9973102,71.68893,-1071.797,26511.57,-0.7834052,-0.8209246,-0.2536312,25.38119,54.15532
18631,93.15,-0.005689645,-0.03637748,0.995673,115.6512,-1082.872,25959.93,-0.7780038,-0.8217484,-0.2517249,25.38617,54.10699
18632,93.155,-0.01306553,-0.02823609,0.9946354,111.7672,-1088.445,25535.99,-0.7744017,-0.8179219,-0.246133,25.38337,54.044
18633,93.16,-0.008875148,-0.0351726,0.9952224,99.26391,-1037.292,24873.54,-0.7735704,-0.8131161,-0.2455154,25.38089,53.98489
18634,93.165,-0.01060319,-0.03285505,0.9954095,126.4748,-1042.477,24295.3,-0.7759013,-0.8164223,-0.2536312,25.37881,53.93094
18635,93.17,-0.01762009,-0.02881578,0.9973291,122.5656,-1029.904,23537.74,-0.7726066,-0.8216837,-0.262727,25.3772,53.8833
18636,93.175,-0.01200819,-0.03307323,1.000532,70.39585,-998.0779,22737.59,-0.7683975,-0.8254269,-0.2671382,25.37608,53.84293
18637,93.18,-0.01044907,-0.03562127,0.9980365,87.31403,-962.2642,22151.68,-0.7660019,-0.8240286,-0.2640803,25.37548,53.8106
18638,93.185,-0.01153093,-0.03141146,0.9977887,94.83615,-982.5582,21558.83,-0.7699006,-0.8269346,-0.2566247,25.37542,53.78692
18639,93.19,-0.0101168,-0.0316852,0.9963535,75.0571,-998.5345,20894.62,-0.7722676,-0.8318757,-0.2484935,25.37589,53.77229
18640,93.195,-0.01035078,-0.03055329,0.998551,129.3852,-976.0338,20259.74,-0.7728963,-0.8359324,-0.2461319,25.3769,53.76688
18641,93.2,-0.01212243,-0.031074,0.9961223,118.7321,-940.6392,19592.09,-0.769694,-0.8337113,-0.2487499,25.37841,53.77074
18642,93.205,-0.01244385,-0.03137474,0.9971251,75.54664,-912.4736,18862.4,-0.7683975,-0.8359324,-0.2521304,25.38041,53.78364
18643,93.21,-0.01386642,-0.03315565,0.99831,141.9374,-898.5211,18071.87,-0.766213,-0.8434758,-0.2523237,25.38285,53.80522
18644,93.215,-0.01554824,-0.03266352,1.000085,175.0448,-893.233,17332.82,-0.7653959,-0.8524409,-0.2536312,25.38569,53.83492
18645,93.22,-0.01416367,-0.03317573,0.9991353,111.017,-916.7742,16752.21,-0.762818,-0.8515577,-0.2573797,25.38887,53.87199
18646,93.225,-0.01374807,-0.0327194,0.9984105,153.2058,-891.9117,16268.83,-0.762391,-0.8479398,-0.2611328,25.39229,53.91553
18647,93.23,-0.01094563,-0.03175189,0.9999588,197.1721,-879.2996,15542.81,-0.7601733,-0.8462104,-0.260352,25.39319,53.95879
18648,93.235,-0.01166196,-0.03227877,0.9976996,191.1554,-856.9739,14853.02,-0.757892,-0.8494393,-0.2581335,25.38529,53.98744
18649,93.24,-0.01288301,-0.03070103,1.001508,162.5631,-855.0765,14186.92,-0.7538048,-0.8483688,-0.2566758,25.37767,54.01987
18650,93.245,-0.01234367,-0.0326459,1.000895,200.763,-855.054,13316.66,-0.7548904,-0.8464378,-0.2566327,25.37048,54.0554
18651,93.25,-0.01309201,-0.03177101,0.9998933,185.8461,-819.7101,12460.07,-0.7580423,-0.8456544,-0.25617,25.36384,54.09325
18652,93.255,-0.01476466,-0.03343477,1.000837,188.5393,-793.4858,11679.89,-0.7608856,-0.8509447,-0.258137,25.35787,54.13265
18653,93.26,-0.01350819,-0.03406252,1.003467,191.476,-802.3326,10995.89,-0.7562733,-0.8544591,-0.2614681,25.35268,54.17277
18654,93.265,-0.01416758,-0.03227885,1.0029,250.2712,-777.7808,10395.4,-0.7503835,-0.8569466,-0.262629,25.34834,54.2128
18655,93.27,-0.01252215,-0.03219985,1.001623,265.761,-772.2192,9781.291,-0.7452621,-0.8572703,-0.2580314,25.34492,54.25199
18656,93.275,-0.01067244,-0.03331243,1.001607,265.2752,-727.9068,9147.755,-0.744385,-0.8614455,-0.2536312,25.34246,54.2896
18657,93.28,-0.01215373,-0.03390829,1.001308,212.295,-694.4207,8565.589,-0.7419612,-0.8640181,-0.2544434,25.34103,54.32496
18658,93.285,-0.01334928,-0.03197957,1.0021,161.5567,-691.1519,7868.483,-0.7413834,-0.8644471,-0.2596343,25.34063,54.35749
18659,93.29,-0.01373585,-0.03248887,1.001553,250.2951,-688.1343,7092.083,-0.7422137,-0.8591905,-0.2607701,25.34127,54.38667
18660,93.295,-0.01415299,-0.03356859,1.002916,291.4015,-681.6837,6428.14,-0.7473865,-0.8569501,-0.2566293,25.34295,54.41204
18661,93.3,-0.01334009,-0.03462378,1.00403,308.1099,-668.5436,5783.34,-0.7494228,-0.85873,-0.2517045,25.34561,54.43325
18662,93.305,-0.01502592,-0.03573342,1.003716,313.6645,-679.1943,5160.392,-0.7473865,-0.8659478,-0.2521304,25.34921,54.45001
18663,93.31,-0.01269518,-0.03386843,1.005134,324.8767,-678.0444,4624.576,-0.7385474,-0.8686377,-0.2544786,25.35187,54.45828
18664,93.315,-0.01230524,-0.03394423,1.001494,339.3075,-641.057,4171.855,-0.730878,-0.8674486,-0.2536312,25.34553,54.44096
18665,93.32,-0.009911536,-0.03472229,1.002047,263.8551,-635.8797,3703.451,-0.7270194,-0.8627806,-0.2474403,25.34014,54.41946
18666,93.325,-0.0113903,-0.03484527,1.001686,285.3793,-609.2109,3308.458,-0.7323788,-0.8629463,-0.2431258,25.33583,54.39442
18667,93.33,-0.0128565,-0.03455019,1.004144,305.8884,-603.308,2877.508,-0.7403895,-0.8633572,-0.2456032,25.33271,54.36651
18668,93.335,-0.01365219,-0.03584591,1.003297,336.7307,-589.6747,2441.09,-0.747382,-0.8629418,-0.2536312,25.33087,54.33639
18669,93.34,-0.01325388,-0.03626843,1.004467,342.7778,-593.1701,2109.684,-0.7459216,-0.8577502,-0.2574031,25.33035,54.30481
18670,93.345,-0.01245889,-0.03632149,1.003899,342.8739,-613.563,1810.701,-0.7413834,-0.8569432,-0.2536312,25.3312,54.27251
18671,93.35,-0.01095409,-0.03593859,1.003259,350.7067,-618.3604,1524.951,-0.7371279,-0.8611947,-0.2476413,25.3334,54.24023
18672,93.355,-0.009775574,-0.03444732,1.003369,356.5452,-604.2163,1287.105,-0.7398826,-0.8704502,-0.2491288,25.33694,54.20869
18673,93.36,-0.008299693,-0.034831,1.001876,358.2426,-568.7075,1018.947,-0.743261,-0.8733407,-0.2550783,25.3418,54.17865
18674,93.365,-0.008711799,-0.03402302,1.002313,379.5791,-581.6681,797.9021,-0.7443793,-0.8704433,-0.2566259,25.34789,54.15074
18675,93.37,-0.01054053,-0.03463587,1.001975,352.9361,-585.0841,628.9553,-0.7392766,-0.8631396,-0.2506045,25.35514,54.12563
18676,93.375,-0.01055614,-0.03637811,1.005078,308.8752,-583.6844,429.0745,-0.7368892,-0.861449,-0.2476372,25.36343,54.10382
18677,93.38,-0.01189589,-0.0373082,1.003919,307.4669,-573.2634,303.6248,-0.7394112,-0.8626333,-0.2525872,25.37264,54.08583
18678,93.385,-0.01130688,-0.03722101,1.003693,291.8008,-561.6146,205.0609,-0.7473865,-0.8659478,-0.2596343,25.38259,54.07197
18679,93.39,-0.01012796,-0.03560831,1.002936,309.9266,-554.774,135.5965,-0.7497481,-0.8645853,-0.2600879,25.39221,54.06059
18680,93.395,-0.009217896,-0.03579113,1.002757,339.6506,-557.1201,88.05186,-0.7458858,-0.8629463,-0.2581335,25.39151,54.03097
18681,93.4,-0.009347047,-0.03608065,1.001871,354.6443,-553.8359,50.21151,-0.7383934,-0.8594469,-0.2584298,25.39124,54.00652
18682,93.405,-0.008744533,-0.03728789,1.001824,361.8989,-562.3143,8.678773,-0.7383888,-0.8584462,-0.2596297,25.39144,53.98775
18683,93.41,-0.008985054,-0.03669162,1.002293,378.2219,-565.1942,-29.91122,-0.7428014,-0.8574563,-0.2565375,25.39215,53.97499
18684,93.415,-0.009938494,-0.03695171,1.001418,365.7577,-596.6301,-57.89683,-0.7473865,-0.8614455,-0.2536312,25.39336,53.96846
18685,93.42,-0.01047619,-0.03739507,1.00152,343.7198,-561.5957,-69.21014,-0.7453412,-0.8650716,-0.2545064,25.39505,53.9682
18686,93.425,-0.009051272,-0.03599416,1.002978,288.0101,-571.5615,-93.07697,-0.744385,-0.8674486,-0.2566327,25.3972,53.97415
18687,93.43,-0.00983474,-0.03578155,1.001165,301.7834,-572.3218,-138.0962,-0.7460285,-0.8643689,-0.2531031,25.39979,53.98611
18688,93.435,-0.007671481,-0.03480753,1.000925,362.4228,-573.8062,-152.7286,-0.7503858,-0.8644517,-0.2476315,25.40274,54.00376
18689,93.44,-0.008085514,-0.03520095,0.9977263,339.936,-544.2808,-138.8433,-0.7495255,-0.8668037,-0.2467121,25.40604,54.0267
18690,93.445,-0.00637273,-0.03454721,1.000094,341.6915,-563.8779,-131.3291,-0.7473843,-0.8704445,-0.2521327,25.40961,54.05439
18691,93.45,-0.007024757,-0.03534689,0.998435,302.7872,-552.8771,-141.3515,-0.7445765,-0.8671198,-0.2560287,25.4134,54.08625
18692,93.455,-0.006676845,-0.03528003,1.000458,218.9097,-557.3164,-180.3851,-0.744385,-0.8629463,-0.255132,25.41734,54.12157
18693,93.46,-0.009553758,-0.03573218,0.9980553,316.1665,-529.7293,-201.6655,-0.7420434,-0.8593784,-0.2517888,25.42135,54.15961
18694,93.465,-0.009167596,-0.03582375,0.9998066,361.3892,-515.03,-163.0723,-0.7413834,-0.8599448,-0.2521304,25.42535,54.19953
18695,93.47,-0.00921649,-0.03642165,0.9989511,358.0372,-558.4855,-151.5737,-0.7405695,-0.8582903,-0.2544255,25.42922,54.24046
18696,93.475,-0.00774254,-0.0357973,0.9975295,378.6568,-555.1333,-184.9408,-0.7413834,-0.8584474,-0.2551297,25.42132,54.25688
18697,93.48,-0.007425104,-0.03533799,0.9965674,379.9113,-525.8729,-185.3771,-0.7399547,-0.8590432,-0.2525666,25.41337,54.27311
18698,93.485,-0.006205416,-0.0356246,0.995514,357.516,-539.9156,-190.9184,-0.7413834,-0.8629463,-0.2521304,25.40554,54.28882
18699,93.49,-0.005959304,-0.03538292,0.9965999,323.4563,-562.549,-179.7745,-0.7429879,-0.8641714,-0.254166,25.39799,54.30374
18700,93.495,-0.007490058,-0.03655204,0.9952754,356.642,-551.4534,-206.9317,-0.744385,-0.8659478,-0.255132,25.39084,54.31755
18701,93.5,-0.008402547,-0.03623284,0.998503,327.1718,-529.8896,-222.0329,-0.7412735,-0.8655376,-0.2514808,25.38423,54.32997
18702,93.505,-0.009654644,-0.03650141,0.9978003,341.4541,-526.4045,-211.8029,-0.7413903,-0.8659456,-0.2491346,25.37826,54.34073
18703,93.51,-0.008697545,-0.03592912,0.9985508,374.7256,-522.8129,-192.2449,-0.7449621,-0.8632241,-0.2515078,25.37303,54.34966
18704,93.515,-0.008749521,-0.03595326,0.9971229,356.3096,-524.1265,-210.3789,-0.7503801,-0.8629498,-0.256635,25.36861,54.35656
18705,93.52,-0.006877051,-0.03655546,0.9959782,330.237,-561.556,-228.7912,-0.7474958,-0.8635193,-0.2587222,25.36506,54.36133
18706,93.525,-0.005957102,-0.03468375,0.9954712,321.0162,-546.8172,-228.906,-0.7398826,-0.8674486,-0.2596343,25.36245,54.36387
18707,93.53,-0.005867109,-0.03539878,0.995126,339.518,-568.5402,-258.5275,-0.7323174,-0.8690766,-0.2603745,25.36079,54.36419
18708,93.535,-0.007425698,-0.03553123,0.9955886,264.8386,-579.7975,-229.8486,-0.7338796,-0.871951,-0.2596343,25.36007,54.36229
18709,93.54,-0.007413652,-0.03656631,0.9966523,299.388,-564.1985,-225.2953,-0.7399371,-0.8731342,-0.2545839,25.3603,54.3582
18710,93.545,-0.008641231,-0.03661789,0.9953045,354.6592,-568.2128,-268.9706,-0.7473854,-0.8749468,-0.2506331,25.36141,54.352
18711,93.55,-0.009270596,-0.03623145,0.9949239,341.9658,-563.5558,-275.1016,-0.7483279,-0.8719114,-0.2513208,25.36333,54.34371
18712,93.555,-0.0099406,-0.03580923,0.9955403,330.0092,-531.8222,-232.0463,-0.7458858,-0.8674486,-0.255132,25.35526,54.31062
18713,93.56,-0.007719294,-0.03505894,0.9971608,310.2058,-552.4764,-195.0414,-0.7411034,-0.8593516,-0.2555796,25.34714,54.27431
18714,93.565,-0.007780926,-0.03603188,0.9948331,297.0801,-579.5195,-191.6985,-0.7413834,-0.8539417,-0.2536312,25.33998,54.23741
18715,93.57,-0.006291032,-0.03569137,0.9959794,359.4874,-569.8176,-222.9799,-0.7440909,-0.852199,-0.252177,25.3339,54.2006
18716,93.575,-0.006676142,-0.0354076,0.9940518,391.9751,-539.6349,-235.4651,-0.7488873,-0.8599448,-0.2536312,25.32896,54.16453
18717,93.58,-0.00721405,-0.0345051,0.996694,372.3975,-557.2525,-291.426,-0.7494904,-0.8676064,-0.2550967,25.32522,54.12984
18718,93.585,-0.009725933,-0.03511225,0.9952445,369.0431,-593.251,-324.3144,-0.748885,-0.8689392,-0.256635,25.32269,54.09708
18719,93.59,-0.01023371,-0.03566875,0.9975007,305.7274,-571.6321,-281.1303,-0.7460097,-0.8600578,-0.2578685,25.32139,54.06681
18720,93.595,-0.009667692,-0.03634692,0.9956844,331.8042,-566.5726,-227.5959,-0.7458858,-0.8554425,-0.2596343,25.32129,54.0395
18721,93.6,-0.008011295,-0.03582834,0.9954247,356.4519,-566.8954,-202.7993,-0.7465219,-0.858382,-0.2594676,25.32235,54.01559
18722,93.605,-0.008567727,-0.03531222,0.9964865,325.6813,-552.7576,-202.2654,-0.7503881,-0.8659478,-0.2581335,25.32454,53.99545
18723,93.61,-0.008708702,-0.03663445,0.9959384,355.0416,-551.7026,-213.6083,-0.7512168,-0.8661129,-0.25632,25.32778,53.97935
18724,93.615,-0.008529941,-0.0353219,0.997236,372.3669,-525.8823,-252.3716,-0.7488793,-0.8644482,-0.2566327,25.33199,53.96755
18725,93.62,-0.008997924,-0.03578401,0.9957256,314.1418,-517.0676,-261.5312,-0.7417011,-0.8634806,-0.2571127,25.33706,53.96017
18726,93.625,-0.00999329,-0.03736641,0.998291,292.7267,-548.2767,-243.9321,-0.7383865,-0.8659456,-0.2566305,25.34287,53.95725
18727,93.63,-0.0113769,-0.03691957,0.9985382,346.6527,-576.9977,-257.5594,-0.7391799,-0.864127,-0.2542142,25.34927,53.95871
18728,93.635,-0.01047257,-0.03567089,0.9996417,346.049,-567.0981,-279.099,-0.744385,-0.8629463,-0.2536312,25.34634,53.9436
18729,93.64,-0.01081501,-0.03610612,0.9979956,355.9688,-559.6891,-237.9301,-0.7463262,-0.8623286,-0.2552328,25.34213,53.92919
18730,93.645,-0.009583222,-0.03637372,0.9969753,377.3714,-578.2104,-216.6541,-0.7473865,-0.8644471,-0.2581335,25.33855,53.91958
18731,93.65,-0.009437599,-0.03552599,0.9978178,351.541,-542.369,-223.6775,-0.7469611,-0.8628792,-0.259148,25.3357,53.91496
18732,93.655,-0.009719041,-0.03583826,0.9985483,316.4629,-537.1628,-218.4402,-0.748885,-0.8629487,-0.259632,25.33363,53.91539
18733,93.66,-0.01061546,-0.03494572,1.000593,304.0343,-562.1752,-224.8857,-0.7479298,-0.8634657,-0.2588639,25.33241,53.92088
18734,93.665,-0.01081696,-0.03576275,0.999238,351.053,-556.6238,-244.6996,-0.7458858,-0.8659478,-0.2566327,25.33208,53.93131
18735,93.67,-0.009547199,-0.03621092,0.9999526,340.6625,-543.8224,-246.3953,-0.7417455,-0.8645554,-0.2524126,25.33268,53.94652
18736,93.675,-0.01030414,-0.03692698,1.001494,338.4196,-541.8996,-215.7009,-0.7413834,-0.8644471,-0.2506296,25.33421,53.96623
18737,93.68,-0.01059813,-0.03639053,1.001819,350.1903,-548.0129,-249.8136,-0.7414404,-0.8626515,-0.2512964,25.33668,53.99012
18738,93.685,-0.008948093,-0.03611182,1.001809,380.3111,-564.0474,-300.636,-0.7428877,-0.8599402,-0.2521293,25.34009,54.0178
18739,93.69,-0.009472416,-0.03692922,0.9988446,393.1735,-532.5671,-252.7603,-0.7431294,-0.8536136,-0.2504523,25.3444,54.04881
18740,93.695,-0.009824464,-0.03489621,1.000728,341.2669,-564.2148,-253.2858,-0.7473888,-0.853952,-0.2506342,25.34958,54.08263
18741,93.7,-0.01126218,-0.03646472,1.000694,345.0203,-550.8004,-281.9219,-0.750581,-0.859781,-0.2536056,25.35555,54.11869
18742,93.705,-0.009432361,-0.03634341,1.00451,344.8664,-556.0933,-257.538,-0.7503881,-0.8674486,-0.2566327,25.36224,54.15636
18743,93.71,-0.01085867,-0.03630622,1.002155,368.7294,-557.0024,-229.7873,-0.7434447,-0.8670532,-0.2550279,25.36952,54.19495
18744,93.715,-0.01078928,-0.03601982,1.002757,367.989,-561.9593,-213.7514,-0.7398826,-0.8659478,-0.2521304,25.36836,54.2147
18745,93.72,-0.01098999,-0.03608003,1.001287,311.5848,-557.7512,-241.888,-0.7411506,-0.866993,-0.25054,25.36506,54.22866
18746,93.725,-0.009724337,-0.03597518,1.003743,268.9432,-566.2809,-250.0452,-0.7458847,-0.8719464,-0.2506296,25.36241,54.24242
18747,93.73,-0.009851527,-0.03643852,1.002891,298.5147,-579.1243,-265.8657,-0.745308,-0.8705763,-0.249626,25.36051,54.25584
18748,93.735,-0.009809511,-0.03704097,1.001897,335.1774,-555.4326,-263.177,-0.744385,-0.8659478,-0.2506296,25.35942,54.26873
18749,93.74,-0.01093121,-0.03666604,1.001372,351.8515,-540.7087,-229.695,-0.7449266,-0.8606259,-0.2547554,25.35918,54.28093
18750,93.745,-0.01110272,-0.03726542,1.002921,332.3824,-532.8113,-228.9528,-0.7488873,-0.8614455,-0.2596343,25.35983,54.29226
18751,93.75,-0.01083618,-0.03652414,1.00544,309.8885,-572.0391,-216.3589,-0.7482666,-0.8611956,-0.2583529,25.36135,54.30255
18752,93.755,-0.01038099,-0.03686811,1.004816,318.7675,-562.5142,-201.8552,-0.7458847,-0.8599471,-0.2521281,25.36375,54.3117
